file,row,state,name,new_type,basis_type,verified_by,basis,rule,queue_code,old_type,old_conf,new_conf,old_flow,new_flow,old_dth,new_dth,old_attr,new_attr,amount,flow_settled_held,flow_note,type_changed,flow_changed,bucket_before,bucket_after
mi_year1_awardees.csv,22,MI,Alcona Health Center,FQHC_OR_RHC,ORG_WEBSITE,"Claude, run by IN","HRSA-funded FQHC (Alcona Health Center, northeast lower Michigan). https://nachc.org/wp-content/uploads/2025/01/MI01.pdf",VERIFICATION_ANSWER,MI_RECIPIENT_FORM_NOT_STATED,NONPROFIT_CBO,LOW,MEDIUM,NON_HOSPITAL,NON_HOSPITAL,No,No,NOT_HOSPITAL,NOT_HOSPITAL,83339,FALSE,flow unchanged: the re-type does not cross §10.2's DIRECT test,TRUE,FALSE,NOT_HOSPITAL,NOT_HOSPITAL
mi_year1_awardees.csv,23,MI,Alger-Marquette Community Action Board,NONPROFIT_CBO,GENERAL_KNOWLEDGE,"Claude, run by IN",Community action agency for Alger and Marquette counties. [Org type from general knowledge; URL is the award source.],VERIFICATION_ANSWER,MI_RECIPIENT_FORM_NOT_STATED,NONPROFIT_CBO,LOW,LOW,NON_HOSPITAL,NON_HOSPITAL,No,No,NOT_HOSPITAL,NOT_HOSPITAL,89519,FALSE,flow unchanged: the re-type does not cross §10.2's DIRECT test,FALSE,FALSE,NOT_HOSPITAL,NOT_HOSPITAL
mi_year1_awardees.csv,24,MI,"Baldwin Family Health Care, DBA Family Health Care",FQHC_OR_RHC,GENERAL_KNOWLEDGE,"Claude, run by IN","Family Health Care (Baldwin/White Cloud), an FQHC. [Org type from general knowledge; URL is the award source.]",VERIFICATION_ANSWER,MI_RECIPIENT_FORM_NOT_STATED,NONPROFIT_CBO,LOW,LOW,NON_HOSPITAL,NON_HOSPITAL,No,No,NOT_HOSPITAL,NOT_HOSPITAL,76923,FALSE,flow unchanged: the re-type does not cross §10.2's DIRECT test,TRUE,FALSE,NOT_HOSPITAL,NOT_HOSPITAL
mi_year1_awardees.csv,29,MI,Cherry Health Heart of the City Health Center,FQHC_OR_RHC,GENERAL_KNOWLEDGE,"Claude, run by IN","Cherry Health, an FQHC network (Grand Rapids); Heart of the City is its main site. [Org type from general knowledge; URL is the award source.]",VERIFICATION_ANSWER,MI_RECIPIENT_FORM_NOT_STATED,NONPROFIT_CBO,LOW,LOW,NON_HOSPITAL,NON_HOSPITAL,No,No,NOT_HOSPITAL,NOT_HOSPITAL,76923,FALSE,flow unchanged: the re-type does not cross §10.2's DIRECT test,TRUE,FALSE,NOT_HOSPITAL,NOT_HOSPITAL
mi_year1_awardees.csv,30,MI,Child Abuse and Neglect (CAN) Council Rolling Family Resource Center,NONPROFIT_CBO,GENERAL_KNOWLEDGE,"Claude, run by IN",Child Abuse and Neglect Council's mobile family resource center (nonprofit child abuse prevention agency). [Org type from general knowledge; URL is the award source.],VERIFICATION_ANSWER,MI_RECIPIENT_FORM_NOT_STATED,NONPROFIT_CBO,LOW,LOW,NON_HOSPITAL,NON_HOSPITAL,No,No,NOT_HOSPITAL,NOT_HOSPITAL,208333,FALSE,flow unchanged: the re-type does not cross §10.2's DIRECT test,FALSE,FALSE,NOT_HOSPITAL,NOT_HOSPITAL
mi_year1_awardees.csv,31,MI,Child and Family Charities,NONPROFIT_CBO,GENERAL_KNOWLEDGE,"Claude, run by IN",Nonprofit child and family services agency (Lansing area). [Org type from general knowledge; URL is the award source.],VERIFICATION_ANSWER,MI_RECIPIENT_FORM_NOT_STATED,NONPROFIT_CBO,LOW,LOW,NON_HOSPITAL,NON_HOSPITAL,No,No,NOT_HOSPITAL,NOT_HOSPITAL,208333,FALSE,flow unchanged: the re-type does not cross §10.2's DIRECT test,FALSE,FALSE,NOT_HOSPITAL,NOT_HOSPITAL
mi_year1_awardees.csv,33,MI,Chippewa-Luce-Mackinac Community Action Agency,NONPROFIT_CBO,GENERAL_KNOWLEDGE,"Claude, run by IN","Community action agency for Chippewa, Luce and Mackinac counties (organized as a Human Resource Authority; see row 200). [Org type from general knowledge; URL is the award source.]",VERIFICATION_ANSWER,MI_RECIPIENT_FORM_NOT_STATED,NONPROFIT_CBO,LOW,LOW,NON_HOSPITAL,NON_HOSPITAL,No,No,NOT_HOSPITAL,NOT_HOSPITAL,350000,FALSE,flow unchanged: the re-type does not cross §10.2's DIRECT test,FALSE,FALSE,NOT_HOSPITAL,NOT_HOSPITAL
mi_year1_awardees.csv,34,MI,Chippewa-Luce-Mackinac Community Action Human Resource Authority,NONPROFIT_CBO,GENERAL_KNOWLEDGE,"Claude, run by IN","Community action agency for Chippewa, Luce and Mackinac counties, organized as a Human Resource Authority (may be a public body rather than a private nonprofit). Same organization as row 122. [Org type from general knowledge; URL is the award source.]",VERIFICATION_ANSWER,MI_RECIPIENT_FORM_NOT_STATED,NONPROFIT_CBO,LOW,LOW,NON_HOSPITAL,NON_HOSPITAL,No,No,NOT_HOSPITAL,NOT_HOSPITAL,124794,FALSE,flow unchanged: the re-type does not cross §10.2's DIRECT test,FALSE,FALSE,NOT_HOSPITAL,NOT_HOSPITAL
mi_year1_awardees.csv,35,MI,Community Action Agency of Allegan County,NONPROFIT_CBO,GENERAL_KNOWLEDGE,"Claude, run by IN",Community action agency for Allegan County. Legal form not confirmed (some county CAAs are county departments). [Org type from general knowledge; URL is the award source.],VERIFICATION_ANSWER,MI_RECIPIENT_FORM_NOT_STATED,NONPROFIT_CBO,LOW,LOW,NON_HOSPITAL,NON_HOSPITAL,No,No,NOT_HOSPITAL,NOT_HOSPITAL,35275,FALSE,flow unchanged: the re-type does not cross §10.2's DIRECT test,FALSE,FALSE,NOT_HOSPITAL,NOT_HOSPITAL
mi_year1_awardees.csv,36,MI,Community Action Agency of South Central Michigan,NONPROFIT_CBO,GENERAL_KNOWLEDGE,"Claude, run by IN",Community action agency for south central Michigan. [Org type from general knowledge; URL is the award source.],VERIFICATION_ANSWER,MI_RECIPIENT_FORM_NOT_STATED,NONPROFIT_CBO,LOW,LOW,NON_HOSPITAL,NON_HOSPITAL,No,No,NOT_HOSPITAL,NOT_HOSPITAL,110779,FALSE,flow unchanged: the re-type does not cross §10.2's DIRECT test,FALSE,FALSE,NOT_HOSPITAL,NOT_HOSPITAL
mi_year1_awardees.csv,37,MI,Corner Health Center,NONPROFIT_CBO,ORG_WEBSITE,"Claude, run by IN",Nonprofit adolescent and young-adult health center in Ypsilanti (MDHHS Child and Adolescent Health Center program); not an FQHC. https://www.guidestar.org/profile/38-2329742,VERIFICATION_ANSWER,MI_RECIPIENT_FORM_NOT_STATED,NONPROFIT_CBO,LOW,MEDIUM,NON_HOSPITAL,NON_HOSPITAL,No,No,NOT_HOSPITAL,NOT_HOSPITAL,83333,FALSE,flow unchanged: the re-type does not cross §10.2's DIRECT test,FALSE,FALSE,NOT_HOSPITAL,NOT_HOSPITAL
mi_year1_awardees.csv,38,MI,Covered Bridge Healthcare,FQHC_OR_RHC,GENERAL_KNOWLEDGE,"Claude, run by IN","Covered Bridge Healthcare (St. Joseph County), an FQHC. [Org type from general knowledge; URL is the award source.]",VERIFICATION_ANSWER,MI_RECIPIENT_FORM_NOT_STATED,NONPROFIT_CBO,LOW,LOW,NON_HOSPITAL,NON_HOSPITAL,No,No,NOT_HOSPITAL,NOT_HOSPITAL,76923,FALSE,flow unchanged: the re-type does not cross §10.2's DIRECT test,TRUE,FALSE,NOT_HOSPITAL,NOT_HOSPITAL
mi_year1_awardees.csv,39,MI,Dickinson-Iron Community Services Agency (CSA),NONPROFIT_CBO,GENERAL_KNOWLEDGE,"Claude, run by IN",Community action agency for Dickinson and Iron counties. [Org type from general knowledge; URL is the award source.],VERIFICATION_ANSWER,MI_RECIPIENT_FORM_NOT_STATED,NONPROFIT_CBO,LOW,LOW,NON_HOSPITAL,NON_HOSPITAL,No,No,NOT_HOSPITAL,NOT_HOSPITAL,89519,FALSE,flow unchanged: the re-type does not cross §10.2's DIRECT test,FALSE,FALSE,NOT_HOSPITAL,NOT_HOSPITAL
mi_year1_awardees.csv,42,MI,East Jordan Family Health Centers,FQHC_OR_RHC,ORG_WEBSITE,"Claude, run by IN",HRSA-funded FQHC (East Jordan and Bellaire sites). https://nachc.org/wp-content/uploads/2025/01/MI01.pdf,VERIFICATION_ANSWER,MI_RECIPIENT_FORM_NOT_STATED,NONPROFIT_CBO,LOW,MEDIUM,NON_HOSPITAL,NON_HOSPITAL,No,No,NOT_HOSPITAL,NOT_HOSPITAL,76923,FALSE,flow unchanged: the re-type does not cross §10.2's DIRECT test,TRUE,FALSE,NOT_HOSPITAL,NOT_HOSPITAL
mi_year1_awardees.csv,43,MI,"EightCAP, Inc.",NONPROFIT_CBO,GENERAL_KNOWLEDGE,"Claude, run by IN","EightCAP, a community action agency. [Org type from general knowledge; URL is the award source.]",VERIFICATION_ANSWER,MI_RECIPIENT_FORM_NOT_STATED,NONPROFIT_CBO,LOW,LOW,NON_HOSPITAL,NON_HOSPITAL,No,No,NOT_HOSPITAL,NOT_HOSPITAL,141100,FALSE,flow unchanged: the re-type does not cross §10.2's DIRECT test,FALSE,FALSE,NOT_HOSPITAL,NOT_HOSPITAL
mi_year1_awardees.csv,45,MI,"FiveCAP, Inc.",NONPROFIT_CBO,GENERAL_KNOWLEDGE,"Claude, run by IN","FiveCAP, a community action agency (west Michigan). [Org type from general knowledge; URL is the award source.]",VERIFICATION_ANSWER,MI_RECIPIENT_FORM_NOT_STATED,NONPROFIT_CBO,LOW,LOW,NON_HOSPITAL,NON_HOSPITAL,No,No,NOT_HOSPITAL,NOT_HOSPITAL,160069,FALSE,flow unchanged: the re-type does not cross §10.2's DIRECT test,FALSE,FALSE,NOT_HOSPITAL,NOT_HOSPITAL
mi_year1_awardees.csv,46,MI,Grace Health,FQHC_OR_RHC,GENERAL_KNOWLEDGE,"Claude, run by IN","Grace Health (Battle Creek), an FQHC. [Org type from general knowledge; URL is the award source.]",VERIFICATION_ANSWER,MI_RECIPIENT_FORM_NOT_STATED,NONPROFIT_CBO,LOW,LOW,NON_HOSPITAL,NON_HOSPITAL,No,No,NOT_HOSPITAL,NOT_HOSPITAL,76923,FALSE,flow unchanged: the re-type does not cross §10.2's DIRECT test,TRUE,FALSE,NOT_HOSPITAL,NOT_HOSPITAL
mi_year1_awardees.csv,47,MI,Great Lakes Bay Health Centers,FQHC_OR_RHC,ORG_WEBSITE,"Claude, run by IN",HRSA-funded FQHC network (Saginaw and surrounding counties). https://nachc.org/wp-content/uploads/2025/01/MI01.pdf,VERIFICATION_ANSWER,MI_RECIPIENT_FORM_NOT_STATED,NONPROFIT_CBO,LOW,MEDIUM,NON_HOSPITAL,NON_HOSPITAL,No,No,NOT_HOSPITAL,NOT_HOSPITAL,76923,FALSE,flow unchanged: the re-type does not cross §10.2's DIRECT test,TRUE,FALSE,NOT_HOSPITAL,NOT_HOSPITAL
mi_year1_awardees.csv,48,MI,Gogebic-Ontonagon Community Action Agency,NONPROFIT_CBO,GENERAL_KNOWLEDGE,"Claude, run by IN",Community action agency for Gogebic and Ontonagon counties. [Org type from general knowledge; URL is the award source.],VERIFICATION_ANSWER,MI_RECIPIENT_FORM_NOT_STATED,NONPROFIT_CBO,LOW,LOW,NON_HOSPITAL,NON_HOSPITAL,No,No,NOT_HOSPITAL,NOT_HOSPITAL,89519,FALSE,flow unchanged: the re-type does not cross §10.2's DIRECT test,FALSE,FALSE,NOT_HOSPITAL,NOT_HOSPITAL
mi_year1_awardees.csv,51,MI,Human Development Commission,NONPROFIT_CBO,GENERAL_KNOWLEDGE,"Claude, run by IN","Human Development Commission (Caro), a community action agency for the Thumb counties. [Org type from general knowledge; URL is the award source.]",VERIFICATION_ANSWER,MI_RECIPIENT_FORM_NOT_STATED,NONPROFIT_CBO,LOW,LOW,NON_HOSPITAL,NON_HOSPITAL,No,No,NOT_HOSPITAL,NOT_HOSPITAL,147618,FALSE,flow unchanged: the re-type does not cross §10.2's DIRECT test,FALSE,FALSE,NOT_HOSPITAL,NOT_HOSPITAL
mi_year1_awardees.csv,52,MI,Intercare Community Health Network,FQHC_OR_RHC,GENERAL_KNOWLEDGE,"Claude, run by IN","Intercare Community Health Network, an FQHC serving southwest Michigan. [Org type from general knowledge; URL is the award source.]",VERIFICATION_ANSWER,MI_RECIPIENT_FORM_NOT_STATED,NONPROFIT_CBO,LOW,LOW,NON_HOSPITAL,NON_HOSPITAL,No,No,NOT_HOSPITAL,NOT_HOSPITAL,83333,FALSE,flow unchanged: the re-type does not cross §10.2's DIRECT test,TRUE,FALSE,NOT_HOSPITAL,NOT_HOSPITAL
mi_year1_awardees.csv,53,MI,Isabella Citizens for Health,FQHC_OR_RHC,GENERAL_KNOWLEDGE,"Claude, run by IN","Isabella Citizens for Health (Mt. Pleasant), an FQHC. [Org type from general knowledge; URL is the award source.]",VERIFICATION_ANSWER,MI_RECIPIENT_FORM_NOT_STATED,NONPROFIT_CBO,LOW,LOW,NON_HOSPITAL,NON_HOSPITAL,No,No,NOT_HOSPITAL,NOT_HOSPITAL,76923,FALSE,flow unchanged: the re-type does not cross §10.2's DIRECT test,TRUE,FALSE,NOT_HOSPITAL,NOT_HOSPITAL
mi_year1_awardees.csv,54,MI,"Lakeland Immediate Care Center, DBA Cassopolis Family Clinic Network",FQHC_OR_RHC,GENERAL_KNOWLEDGE,"Claude, run by IN","Cassopolis Family Clinic Network, an FQHC in Cass County. [Org type from general knowledge; URL is the award source.]",VERIFICATION_ANSWER,MI_RECIPIENT_FORM_NOT_STATED,NONPROFIT_CBO,LOW,LOW,NON_HOSPITAL,NON_HOSPITAL,No,No,NOT_HOSPITAL,NOT_HOSPITAL,76923,FALSE,flow unchanged: the re-type does not cross §10.2's DIRECT test,TRUE,FALSE,NOT_HOSPITAL,NOT_HOSPITAL
mi_year1_awardees.csv,56,MI,Menominee-Delta-Schoolcraft Community Action Agency,NONPROFIT_CBO,GENERAL_KNOWLEDGE,"Claude, run by IN","Community action agency for Menominee, Delta and Schoolcraft counties. [Org type from general knowledge; URL is the award source.]",VERIFICATION_ANSWER,MI_RECIPIENT_FORM_NOT_STATED,NONPROFIT_CBO,LOW,LOW,NON_HOSPITAL,NON_HOSPITAL,No,No,NOT_HOSPITAL,NOT_HOSPITAL,124794,FALSE,flow unchanged: the re-type does not cross §10.2's DIRECT test,FALSE,FALSE,NOT_HOSPITAL,NOT_HOSPITAL
mi_year1_awardees.csv,57,MI,Michigan Center for Rural Health (MCRH),NONPROFIT_CBO,GENERAL_KNOWLEDGE,IN,"Non-profit state office of rural health, located at MSU but not an university entity",VERIFICATION_ANSWER,MI_RECIPIENT_FORM_NOT_STATED,NONPROFIT_CBO,LOW,LOW,NON_HOSPITAL,NON_HOSPITAL,No,No,NOT_HOSPITAL,NOT_HOSPITAL,500000,FALSE,flow unchanged: the re-type does not cross §10.2's DIRECT test,FALSE,FALSE,NOT_HOSPITAL,NOT_HOSPITAL
mi_year1_awardees.csv,58,MI,Michigan Center for Rural Health (MCRH),NONPROFIT_CBO,GENERAL_KNOWLEDGE,IN,"Non-profit state office of rural health, located at MSU but not an university entity",VERIFICATION_ANSWER,MI_RECIPIENT_FORM_NOT_STATED,NONPROFIT_CBO,LOW,LOW,NON_HOSPITAL,NON_HOSPITAL,No,No,NOT_HOSPITAL,NOT_HOSPITAL,2625000,FALSE,flow unchanged: the re-type does not cross §10.2's DIRECT test,FALSE,FALSE,NOT_HOSPITAL,NOT_HOSPITAL
mi_year1_awardees.csv,59,MI,Michigan Health and Hospital Association (MHA),NONPROFIT_CBO,GENERAL_KNOWLEDGE,IN,State Hospital Association,VERIFICATION_ANSWER,MI_MHA_FLOW,HOSPITAL_AFFILIATED_ENTITY,HIGH,LOW,PASS_THROUGH_UNRESOLVED,PASS_THROUGH_UNRESOLVED,Unclear,Unclear,NOT_HOSPITAL,NOT_HOSPITAL,2625000,FALSE,flow unchanged: the re-type does not cross §10.2's DIRECT test,TRUE,FALSE,NOT_HOSPITAL,NOT_HOSPITAL
mi_year1_awardees.csv,60,MI,Michigan Health Improvement Alliance (MiHIA),NONPROFIT_CBO,GENERAL_KNOWLEDGE,IN,"01(c)(3) public charity, EIN 45-2133862, NTEE E05 (Health). Founded in 2007, it is a collaborative of health systems, public health, universities, businesses, and social services working on population health across 14 mostly rural counties in central and eastern Michigan.",VERIFICATION_ANSWER,MI_RECIPIENT_FORM_NOT_STATED,NONPROFIT_CBO,LOW,LOW,NON_HOSPITAL,NON_HOSPITAL,No,No,NOT_HOSPITAL,NOT_HOSPITAL,1500000,FALSE,flow unchanged: the re-type does not cross §10.2's DIRECT test,FALSE,FALSE,NOT_HOSPITAL,NOT_HOSPITAL
mi_year1_awardees.csv,61,MI,Mid-Michigan Community Action Agency,NONPROFIT_CBO,GENERAL_KNOWLEDGE,"Claude, run by IN",Community action agency serving mid-Michigan counties. [Org type from general knowledge; URL is the award source.],VERIFICATION_ANSWER,MI_RECIPIENT_FORM_NOT_STATED,NONPROFIT_CBO,LOW,LOW,NON_HOSPITAL,NON_HOSPITAL,No,No,NOT_HOSPITAL,NOT_HOSPITAL,247629,FALSE,flow unchanged: the re-type does not cross §10.2's DIRECT test,FALSE,FALSE,NOT_HOSPITAL,NOT_HOSPITAL
mi_year1_awardees.csv,62,MI,MidMichigan Community Health Services,FQHC_OR_RHC,ORG_WEBSITE,"Claude, run by IN","FQHC based in Houghton Lake (legal name MidMichigan Health Services); independent community board, not the MyMichigan hospital system. https://npin.cdc.gov/organization/midmichigan-community-health-services",VERIFICATION_ANSWER,MI_RECIPIENT_FORM_NOT_STATED,NONPROFIT_CBO,LOW,MEDIUM,NON_HOSPITAL,NON_HOSPITAL,No,No,NOT_HOSPITAL,NOT_HOSPITAL,83333,FALSE,flow unchanged: the re-type does not cross §10.2's DIRECT test,TRUE,FALSE,NOT_HOSPITAL,NOT_HOSPITAL
mi_year1_awardees.csv,63,MI,MyMichigan Health Services,FQHC_OR_RHC,ORG_WEBSITE,"Claude, run by IN","Most likely the same Houghton Lake FQHC as row 213 (legal name MidMichigan Health Services, which recruits under the MyMichigan brand). If this is instead MyMichigan Health the hospital system, change to HOSPITAL_OR_SYSTEM. https://www.careerbuilder.com/job-details/family-medicine-is-roscommon-michigan-west-branch-mi--f1c3b0e9-deec-419b-9330-011438297645",VERIFICATION_ANSWER,MI_RECIPIENT_FORM_NOT_STATED,NONPROFIT_CBO,LOW,MEDIUM,NON_HOSPITAL,NON_HOSPITAL,No,No,NOT_HOSPITAL,NOT_HOSPITAL,83333,FALSE,flow unchanged: the re-type does not cross §10.2's DIRECT test,TRUE,FALSE,NOT_HOSPITAL,NOT_HOSPITAL
mi_year1_awardees.csv,64,MI,Northeast Michigan Community Service Agency (CSA),NONPROFIT_CBO,GENERAL_KNOWLEDGE,"Claude, run by IN","Northeast Michigan Community Service Agency, a nonprofit community action agency (also runs the Region 9 AAA and Northeast Michigan 2-1-1). [Org type from general knowledge; URL is the award source.]",VERIFICATION_ANSWER,MI_RECIPIENT_FORM_NOT_STATED,NONPROFIT_CBO,LOW,LOW,NON_HOSPITAL,NON_HOSPITAL,No,No,NOT_HOSPITAL,NOT_HOSPITAL,482865,FALSE,flow unchanged: the re-type does not cross §10.2's DIRECT test,FALSE,FALSE,NOT_HOSPITAL,NOT_HOSPITAL
mi_year1_awardees.csv,65,MI,Northeast Michigan Family Resource Center,NONPROFIT_CBO,GENERAL_KNOWLEDGE,"Claude, run by IN",Family resource center serving northeast Michigan. Operator not confirmed. [Org type from general knowledge; URL is the award source.],VERIFICATION_ANSWER,MI_RECIPIENT_FORM_NOT_STATED,NONPROFIT_CBO,LOW,LOW,NON_HOSPITAL,NON_HOSPITAL,No,No,NOT_HOSPITAL,NOT_HOSPITAL,208333,FALSE,flow unchanged: the re-type does not cross §10.2's DIRECT test,FALSE,FALSE,NOT_HOSPITAL,NOT_HOSPITAL
mi_year1_awardees.csv,67,MI,Northern Michigan Public Health Alliance (NMPHA),LOCAL_GOVT_OR_PUBLIC_HEALTH,ORG_WEBSITE,MPB,Verified on website: https://nmpublichealthalliance.org/about/,VERIFICATION_ANSWER,MI_RECIPIENT_FORM_NOT_STATED,NONPROFIT_CBO,LOW,MEDIUM,NON_HOSPITAL,NON_HOSPITAL,No,No,NOT_HOSPITAL,NOT_HOSPITAL,3000000,FALSE,flow unchanged: the re-type does not cross §10.2's DIRECT test,TRUE,FALSE,NOT_HOSPITAL,NOT_HOSPITAL
mi_year1_awardees.csv,68,MI,Northwest Michigan Community Action Agency,NONPROFIT_CBO,GENERAL_KNOWLEDGE,"Claude, run by IN",Community action agency serving northwest lower Michigan. [Org type from general knowledge; URL is the award source.],VERIFICATION_ANSWER,MI_RECIPIENT_FORM_NOT_STATED,NONPROFIT_CBO,LOW,LOW,NON_HOSPITAL,NON_HOSPITAL,No,No,NOT_HOSPITAL,NOT_HOSPITAL,367154,FALSE,flow unchanged: the re-type does not cross §10.2's DIRECT test,FALSE,FALSE,NOT_HOSPITAL,NOT_HOSPITAL
mi_year1_awardees.csv,69,MI,Northwest Michigan Health Services,FQHC_OR_RHC,GENERAL_KNOWLEDGE,"Claude, run by IN","Northwest Michigan Health Services, an FQHC. [Org type from general knowledge; URL is the award source.]",VERIFICATION_ANSWER,MI_RECIPIENT_FORM_NOT_STATED,NONPROFIT_CBO,LOW,LOW,NON_HOSPITAL,NON_HOSPITAL,No,No,NOT_HOSPITAL,NOT_HOSPITAL,76923,FALSE,flow unchanged: the re-type does not cross §10.2's DIRECT test,TRUE,FALSE,NOT_HOSPITAL,NOT_HOSPITAL
mi_year1_awardees.csv,70,MI,Northwest Michigan Health Services,FQHC_OR_RHC,GENERAL_KNOWLEDGE,"Claude, run by IN","Northwest Michigan Health Services, an FQHC. [Org type from general knowledge; URL is the award source.]",VERIFICATION_ANSWER,MI_RECIPIENT_FORM_NOT_STATED,NONPROFIT_CBO,LOW,LOW,NON_HOSPITAL,NON_HOSPITAL,No,No,NOT_HOSPITAL,NOT_HOSPITAL,83333,FALSE,flow unchanged: the re-type does not cross §10.2's DIRECT test,TRUE,FALSE,NOT_HOSPITAL,NOT_HOSPITAL
mi_year1_awardees.csv,72,MI,Region 1B Area Agency on Aging (AAA) - AgeWays Nonprofit Senior Services,NONPROFIT_CBO,GENERAL_KNOWLEDGE,"Claude, run by IN","AgeWays Nonprofit Senior Services, the Region 1-B Area Agency on Aging. [Org type from general knowledge; URL is the award source.]",VERIFICATION_ANSWER,MI_RECIPIENT_FORM_NOT_STATED,NONPROFIT_CBO,LOW,LOW,NON_HOSPITAL,NON_HOSPITAL,No,No,NOT_HOSPITAL,NOT_HOSPITAL,166667,FALSE,flow unchanged: the re-type does not cross §10.2's DIRECT test,FALSE,FALSE,NOT_HOSPITAL,NOT_HOSPITAL
mi_year1_awardees.csv,73,MI,Region 2 Area Agency on Aging (AAA) - WellWise Services Area Agency on Aging,NONPROFIT_CBO,GENERAL_KNOWLEDGE,"Claude, run by IN","WellWise Services, the Region 2 Area Agency on Aging (Jackson, Hillsdale, Lenawee). Legal form not independently confirmed. [Org type from general knowledge; URL is the award source.]",VERIFICATION_ANSWER,MI_RECIPIENT_FORM_NOT_STATED,NONPROFIT_CBO,LOW,LOW,NON_HOSPITAL,NON_HOSPITAL,No,No,NOT_HOSPITAL,NOT_HOSPITAL,166667,FALSE,flow unchanged: the re-type does not cross §10.2's DIRECT test,FALSE,FALSE,NOT_HOSPITAL,NOT_HOSPITAL
mi_year1_awardees.csv,74,MI,Region 3B Area Agency on Aging (AAA) - CareWell Services Southwest,NONPROFIT_CBO,GENERAL_KNOWLEDGE,"Claude, run by IN","CareWell Services Southwest, the Region 3B Area Agency on Aging (Battle Creek). [Org type from general knowledge; URL is the award source.]",VERIFICATION_ANSWER,MI_RECIPIENT_FORM_NOT_STATED,NONPROFIT_CBO,LOW,LOW,NON_HOSPITAL,NON_HOSPITAL,No,No,NOT_HOSPITAL,NOT_HOSPITAL,166666,FALSE,flow unchanged: the re-type does not cross §10.2's DIRECT test,FALSE,FALSE,NOT_HOSPITAL,NOT_HOSPITAL
mi_year1_awardees.csv,75,MI,Region IV Area Agency on Aging (AAA),NONPROFIT_CBO,GENERAL_KNOWLEDGE,IN,"Area Agency on Aging for Berrien, Cass, and Van Buren counties in Southwest Michigan",VERIFICATION_ANSWER,MI_RECIPIENT_FORM_NOT_STATED,NONPROFIT_CBO,LOW,LOW,NON_HOSPITAL,NON_HOSPITAL,No,No,NOT_HOSPITAL,NOT_HOSPITAL,850000,FALSE,flow unchanged: the re-type does not cross §10.2's DIRECT test,FALSE,FALSE,NOT_HOSPITAL,NOT_HOSPITAL
mi_year1_awardees.csv,76,MI,Rudyard Area School Wellness Center,OTHER,GENERAL_KNOWLEDGE,"Claude, run by IN","School-based health center at Rudyard Area Schools (EUP); the operating organization (health system, FQHC or health department) was not confirmed. [Org type from general knowledge; URL is the award source.]",VERIFICATION_ANSWER,MI_RECIPIENT_FORM_NOT_STATED,NONPROFIT_CBO,LOW,LOW,NON_HOSPITAL,NON_HOSPITAL,No,No,NOT_HOSPITAL,NOT_HOSPITAL,83333,FALSE,flow unchanged: the re-type does not cross §10.2's DIRECT test,TRUE,FALSE,NOT_HOSPITAL,NOT_HOSPITAL
mi_year1_awardees.csv,79,MI,Sterling Area Health Center,FQHC_OR_RHC,ORG_WEBSITE,"Claude, run by IN",FQHC in Sterling (Arenac County). https://www.blackhealth.org/clinic/sterling-area-health-center-sterling-mi-7503e464/,VERIFICATION_ANSWER,MI_RECIPIENT_FORM_NOT_STATED,NONPROFIT_CBO,LOW,MEDIUM,NON_HOSPITAL,NON_HOSPITAL,No,No,NOT_HOSPITAL,NOT_HOSPITAL,76923,FALSE,flow unchanged: the re-type does not cross §10.2's DIRECT test,TRUE,FALSE,NOT_HOSPITAL,NOT_HOSPITAL
mi_year1_awardees.csv,80,MI,Sterling Area Health Center,FQHC_OR_RHC,ORG_WEBSITE,"Claude, run by IN",FQHC in Sterling (Arenac County). https://www.blackhealth.org/clinic/sterling-area-health-center-sterling-mi-7503e464/,VERIFICATION_ANSWER,MI_RECIPIENT_FORM_NOT_STATED,NONPROFIT_CBO,LOW,MEDIUM,NON_HOSPITAL,NON_HOSPITAL,No,No,NOT_HOSPITAL,NOT_HOSPITAL,83333,FALSE,flow unchanged: the re-type does not cross §10.2's DIRECT test,TRUE,FALSE,NOT_HOSPITAL,NOT_HOSPITAL
mi_year1_awardees.csv,81,MI,Thumb Community Health Partnership,NONPROFIT_CBO,ORG_WEBSITE,"Claude, run by IN","Regional health collaborative for Huron, Lapeer, Sanilac and Tuscola counties (hospitals, county health departments, human service agencies); MDHHS SDOH hub lead for the Thumb. Its 2023 MI Health Endowment Fund grant was held by Sanilac County Health Department, so the fiscal agent may be a county body. https://mcrh.msu.edu/news-and-events/news/2025/09/sor-sept-2025",VERIFICATION_ANSWER,MI_RECIPIENT_FORM_NOT_STATED,NONPROFIT_CBO,LOW,MEDIUM,NON_HOSPITAL,NON_HOSPITAL,No,No,NOT_HOSPITAL,NOT_HOSPITAL,1000000,FALSE,flow unchanged: the re-type does not cross §10.2's DIRECT test,FALSE,FALSE,NOT_HOSPITAL,NOT_HOSPITAL
mi_year1_awardees.csv,82,MI,Thunder Bay Community Health Service,FQHC_OR_RHC,ORG_WEBSITE,"Claude, run by IN","FQHC (Thunder Bay Community Health Service Inc., Alpena/Rogers City). https://feedam.org/resource/160300",VERIFICATION_ANSWER,MI_RECIPIENT_FORM_NOT_STATED,NONPROFIT_CBO,LOW,MEDIUM,NON_HOSPITAL,NON_HOSPITAL,No,No,NOT_HOSPITAL,NOT_HOSPITAL,76923,FALSE,flow unchanged: the re-type does not cross §10.2's DIRECT test,TRUE,FALSE,NOT_HOSPITAL,NOT_HOSPITAL
