state,row_no,awardee,amount,recipient_type,distributed_to_hospital,note,recipient_confirmed,amount_confirmed,fiscal_year,source_document_title,state_source_url,validation_source_type,extraction_method,validator,ccn,aha_id,rural_designation,reviewer,recipient_type_source,determination_confidence,flag_reason,award_pool,budget_period,flow_type,hospital_benefiting,hospital_attribution,intermediary_name,determination_basis,amount_basis,county,project_description,round_id,round_name,round_awards,round_amount,initiative,initiative_fund_use,source_archive_path,service_area,row_in_pool,section,listed_from,basis_type,verified_by,verified_basis
NV,133,"NSHE, UNR Extension Office",,UNIVERSITY_OR_AHC,No,"Deploy a nutrition and physical activity screening for Nevada's youth in school settings, combining a parent-completed screener with a nurse-directed physical screening. Service area: Pershing, Elko. Published by the Nevada Health Authority on its RHT Funded Projects - Budget Period 1 page, which names every subrecipient and PUBLISHES NO AMOUNT FOR ANY OF THEM. NVHA has published NO round total for this pool, so `round_amount` is empty. Source snapshot: 2026-09-24.",Yes,No,2026,Nevada RHT Funded Projects - Budget Period 1: Rural Health Outcomes Accelerator Program,https://www.nvha.nv.gov/RHTP/rht-funded-projects---bp1/,NOTICE_OF_INTENT_TO_AWARD,PARSED_HTML_TABLE,R/03u_nv_year1_awardees.R,,,,,"Nevada override (session 64): the recipient string names NSHE, the Nevada System of Higher Education, and a UNR or UNLV unit -- the page's own Medical Residency section writes 'Board of Regents, NSHE, obo University of Nevada, Reno'; a university unit, whatever its programme is called (§0.3a).",MEDIUM,AMOUNT_MISSING,RHOAP,BP1 (12/29/2025 - 10/30/2026),NON_HOSPITAL,No,NOT_HOSPITAL,,"Nevada override (session 64): the recipient string names NSHE, the Nevada System of Higher Education, and a UNR or UNLV unit -- the page's own Medical Residency section writes 'Board of Regents, NSHE, obo University of Nevada, Reno'; a university unit, whatever its programme is called (§0.3a). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",NVHA publishes NO per-recipient amount and NO round total for this row's pool,"Pershing, Elko","Deploy a nutrition and physical activity screening for Nevada's youth in school settings, combining a parent-completed screener with a nurse-directed physical screening.",RHOAP,Nevada Rural Health Outcomes Accelerator Program (RHOAP),36,,Rural Health Outcomes Accelerator Program (RHOAP),Nevada Rural Health Outcomes Accelerator Program (RHOAP),data/evidence/NV/2026-09-24_nv_rht_funded_projects_bp1.html,"Pershing, Elko",19,Rural Health Outcomes Accelerator Program,2026-09-24,,,
NV,134,"NSHE, UNR Extension Office",,UNIVERSITY_OR_AHC,No,"Establishes a formal online referral system where healthcare providers screen patients with chronic conditions and refer them directly to the Nutrition education programs. Service area: Lyon. Published by the Nevada Health Authority on its RHT Funded Projects - Budget Period 1 page, which names every subrecipient and PUBLISHES NO AMOUNT FOR ANY OF THEM. NVHA has published NO round total for this pool, so `round_amount` is empty. Source snapshot: 2026-09-24.",Yes,No,2026,Nevada RHT Funded Projects - Budget Period 1: Rural Health Outcomes Accelerator Program,https://www.nvha.nv.gov/RHTP/rht-funded-projects---bp1/,NOTICE_OF_INTENT_TO_AWARD,PARSED_HTML_TABLE,R/03u_nv_year1_awardees.R,,,,,"Nevada override (session 64): the recipient string names NSHE, the Nevada System of Higher Education, and a UNR or UNLV unit -- the page's own Medical Residency section writes 'Board of Regents, NSHE, obo University of Nevada, Reno'; a university unit, whatever its programme is called (§0.3a).",MEDIUM,AMOUNT_MISSING,RHOAP,BP1 (12/29/2025 - 10/30/2026),NON_HOSPITAL,No,NOT_HOSPITAL,,"Nevada override (session 64): the recipient string names NSHE, the Nevada System of Higher Education, and a UNR or UNLV unit -- the page's own Medical Residency section writes 'Board of Regents, NSHE, obo University of Nevada, Reno'; a university unit, whatever its programme is called (§0.3a). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",NVHA publishes NO per-recipient amount and NO round total for this row's pool,Lyon,Establishes a formal online referral system where healthcare providers screen patients with chronic conditions and refer them directly to the Nutrition education programs.,RHOAP,Nevada Rural Health Outcomes Accelerator Program (RHOAP),36,,Rural Health Outcomes Accelerator Program (RHOAP),Nevada Rural Health Outcomes Accelerator Program (RHOAP),data/evidence/NV/2026-09-24_nv_rht_funded_projects_bp1.html,Lyon,20,Rural Health Outcomes Accelerator Program,2026-09-24,,,
NV,135,"NSHE, UNLV School of Nursing",,UNIVERSITY_OR_AHC,No,"Hybrid rural school nurse workforce development and school-health capacity building pilot in Elko County. Improve existing school nurse onboarding resources, create a digital hub and deliver rural School Nurse Professional Development Institute. Service area: Elko. Published by the Nevada Health Authority on its RHT Funded Projects - Budget Period 1 page, which names every subrecipient and PUBLISHES NO AMOUNT FOR ANY OF THEM. NVHA has published NO round total for this pool, so `round_amount` is empty. Source snapshot: 2026-09-24.",Yes,No,2026,Nevada RHT Funded Projects - Budget Period 1: Rural Health Outcomes Accelerator Program,https://www.nvha.nv.gov/RHTP/rht-funded-projects---bp1/,NOTICE_OF_INTENT_TO_AWARD,PARSED_HTML_TABLE,R/03u_nv_year1_awardees.R,,,,,"Nevada override (session 64): the recipient string names NSHE, the Nevada System of Higher Education, and a UNR or UNLV unit -- the page's own Medical Residency section writes 'Board of Regents, NSHE, obo University of Nevada, Reno'; a university unit, whatever its programme is called (§0.3a).",MEDIUM,AMOUNT_MISSING,RHOAP,BP1 (12/29/2025 - 10/30/2026),NON_HOSPITAL,No,NOT_HOSPITAL,,"Nevada override (session 64): the recipient string names NSHE, the Nevada System of Higher Education, and a UNR or UNLV unit -- the page's own Medical Residency section writes 'Board of Regents, NSHE, obo University of Nevada, Reno'; a university unit, whatever its programme is called (§0.3a). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",NVHA publishes NO per-recipient amount and NO round total for this row's pool,Elko,"Hybrid rural school nurse workforce development and school-health capacity building pilot in Elko County. Improve existing school nurse onboarding resources, create a digital hub and deliver rural School Nurse Professional Development Institute.",RHOAP,Nevada Rural Health Outcomes Accelerator Program (RHOAP),36,,Rural Health Outcomes Accelerator Program (RHOAP),Nevada Rural Health Outcomes Accelerator Program (RHOAP),data/evidence/NV/2026-09-24_nv_rht_funded_projects_bp1.html,Elko,21,Rural Health Outcomes Accelerator Program,2026-09-24,,,
NV,136,"NSHE, UNR Reno Extension Tribal Program",,UNIVERSITY_OR_AHC,No,"NextGen Tribal Healing Project, establish a culturally grounded behavioral health initiative for tribal youth. Service area: Pyramid Lake Paiute Tribe, Shoshone-Paiute Tribe. Published by the Nevada Health Authority on its RHT Funded Projects - Budget Period 1 page, which names every subrecipient and PUBLISHES NO AMOUNT FOR ANY OF THEM. NVHA has published NO round total for this pool, so `round_amount` is empty. Source snapshot: 2026-09-24.",Yes,No,2026,Nevada RHT Funded Projects - Budget Period 1: Rural Health Outcomes Accelerator Program,https://www.nvha.nv.gov/RHTP/rht-funded-projects---bp1/,NOTICE_OF_INTENT_TO_AWARD,PARSED_HTML_TABLE,R/03u_nv_year1_awardees.R,,,,,"Nevada override (session 64): the recipient string names NSHE, the Nevada System of Higher Education, and a UNR or UNLV unit -- the page's own Medical Residency section writes 'Board of Regents, NSHE, obo University of Nevada, Reno'; a university unit, whatever its programme is called (§0.3a).",MEDIUM,AMOUNT_MISSING,RHOAP,BP1 (12/29/2025 - 10/30/2026),NON_HOSPITAL,No,NOT_HOSPITAL,,"Nevada override (session 64): the recipient string names NSHE, the Nevada System of Higher Education, and a UNR or UNLV unit -- the page's own Medical Residency section writes 'Board of Regents, NSHE, obo University of Nevada, Reno'; a university unit, whatever its programme is called (§0.3a). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",NVHA publishes NO per-recipient amount and NO round total for this row's pool,"Pyramid Lake Paiute Tribe, Shoshone-Paiute Tribe","NextGen Tribal Healing Project, establish a culturally grounded behavioral health initiative for tribal youth.",RHOAP,Nevada Rural Health Outcomes Accelerator Program (RHOAP),36,,Rural Health Outcomes Accelerator Program (RHOAP),Nevada Rural Health Outcomes Accelerator Program (RHOAP),data/evidence/NV/2026-09-24_nv_rht_funded_projects_bp1.html,"Pyramid Lake Paiute Tribe, Shoshone-Paiute Tribe",22,Rural Health Outcomes Accelerator Program,2026-09-24,,,
NV,137,"NSHE, UNLV Department of Gynecologic Surgery and Obstetrics",,UNIVERSITY_OR_AHC,No,"Provide maternal populations with universal antepartum and post-partum case management where they live. This AI assisted model is delivered directly to the rural client's home via existing phone infrastructure. Service area: Nye, Lincoln, Esmeralda. Published by the Nevada Health Authority on its RHT Funded Projects - Budget Period 1 page, which names every subrecipient and PUBLISHES NO AMOUNT FOR ANY OF THEM. NVHA has published NO round total for this pool, so `round_amount` is empty. Source snapshot: 2026-09-24.",Yes,No,2026,Nevada RHT Funded Projects - Budget Period 1: Rural Health Outcomes Accelerator Program,https://www.nvha.nv.gov/RHTP/rht-funded-projects---bp1/,NOTICE_OF_INTENT_TO_AWARD,PARSED_HTML_TABLE,R/03u_nv_year1_awardees.R,,,,,"Nevada override (session 64): the recipient string names NSHE, the Nevada System of Higher Education, and a UNR or UNLV unit -- the page's own Medical Residency section writes 'Board of Regents, NSHE, obo University of Nevada, Reno'; a university unit, whatever its programme is called (§0.3a).",MEDIUM,AMOUNT_MISSING,RHOAP,BP1 (12/29/2025 - 10/30/2026),NON_HOSPITAL,No,NOT_HOSPITAL,,"Nevada override (session 64): the recipient string names NSHE, the Nevada System of Higher Education, and a UNR or UNLV unit -- the page's own Medical Residency section writes 'Board of Regents, NSHE, obo University of Nevada, Reno'; a university unit, whatever its programme is called (§0.3a). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",NVHA publishes NO per-recipient amount and NO round total for this row's pool,"Nye, Lincoln, Esmeralda",Provide maternal populations with universal antepartum and post-partum case management where they live. This AI assisted model is delivered directly to the rural client's home via existing phone infrastructure.,RHOAP,Nevada Rural Health Outcomes Accelerator Program (RHOAP),36,,Rural Health Outcomes Accelerator Program (RHOAP),Nevada Rural Health Outcomes Accelerator Program (RHOAP),data/evidence/NV/2026-09-24_nv_rht_funded_projects_bp1.html,"Nye, Lincoln, Esmeralda",23,Rural Health Outcomes Accelerator Program,2026-09-24,,,
NV,138,Falllon Paiute-Shoshone Tribe,,TRIBAL_ORG,No,"Expand the Tribe's existing Community Health Worker (CHW) program while adding a full-time Registered Dietitian to strengthen prevention and chronic disease management across the continuum of care. Service area: Fallon Paiute-Shoshone. Published by the Nevada Health Authority on its RHT Funded Projects - Budget Period 1 page, which names every subrecipient and PUBLISHES NO AMOUNT FOR ANY OF THEM. NVHA has published NO round total for this pool, so `round_amount` is empty. Source snapshot: 2026-09-24.",Yes,No,2026,Nevada RHT Funded Projects - Budget Period 1: Rural Health Outcomes Accelerator Program,https://www.nvha.nv.gov/RHTP/rht-funded-projects---bp1/,NOTICE_OF_INTENT_TO_AWARD,PARSED_HTML_TABLE,R/03u_nv_year1_awardees.R,,,,,Recipient name rule: name states a tribal entity.,HIGH,AMOUNT_MISSING,RHOAP,BP1 (12/29/2025 - 10/30/2026),NON_HOSPITAL,No,NOT_HOSPITAL,,"Recipient name rule: name states a tribal entity. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",NVHA publishes NO per-recipient amount and NO round total for this row's pool,Fallon Paiute-Shoshone,Expand the Tribe's existing Community Health Worker (CHW) program while adding a full-time Registered Dietitian to strengthen prevention and chronic disease management across the continuum of care.,RHOAP,Nevada Rural Health Outcomes Accelerator Program (RHOAP),36,,Rural Health Outcomes Accelerator Program (RHOAP),Nevada Rural Health Outcomes Accelerator Program (RHOAP),data/evidence/NV/2026-09-24_nv_rht_funded_projects_bp1.html,Fallon Paiute-Shoshone,24,Rural Health Outcomes Accelerator Program,2026-09-24,,,
NV,139,NSHE UNLV School of Dental Medicine,,UNIVERSITY_OR_AHC,No,"MOVE-NV is a community-centered, evidence-based program that delivers preventive and primary dental care. Service area: Rural Clark, Humboldt. Published by the Nevada Health Authority on its RHT Funded Projects - Budget Period 1 page, which names every subrecipient and PUBLISHES NO AMOUNT FOR ANY OF THEM. NVHA has published NO round total for this pool, so `round_amount` is empty. Source snapshot: 2026-09-24.",Yes,No,2026,Nevada RHT Funded Projects - Budget Period 1: Rural Health Outcomes Accelerator Program,https://www.nvha.nv.gov/RHTP/rht-funded-projects---bp1/,NOTICE_OF_INTENT_TO_AWARD,PARSED_HTML_TABLE,R/03u_nv_year1_awardees.R,,,,,"Nevada override (session 64): the recipient string names NSHE, the Nevada System of Higher Education, and a UNR or UNLV unit -- the page's own Medical Residency section writes 'Board of Regents, NSHE, obo University of Nevada, Reno'; a university unit, whatever its programme is called (§0.3a).",MEDIUM,AMOUNT_MISSING,RHOAP,BP1 (12/29/2025 - 10/30/2026),NON_HOSPITAL,No,NOT_HOSPITAL,,"Nevada override (session 64): the recipient string names NSHE, the Nevada System of Higher Education, and a UNR or UNLV unit -- the page's own Medical Residency section writes 'Board of Regents, NSHE, obo University of Nevada, Reno'; a university unit, whatever its programme is called (§0.3a). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",NVHA publishes NO per-recipient amount and NO round total for this row's pool,"Rural Clark, Humboldt","MOVE-NV is a community-centered, evidence-based program that delivers preventive and primary dental care.",RHOAP,Nevada Rural Health Outcomes Accelerator Program (RHOAP),36,,Rural Health Outcomes Accelerator Program (RHOAP),Nevada Rural Health Outcomes Accelerator Program (RHOAP),data/evidence/NV/2026-09-24_nv_rht_funded_projects_bp1.html,"Rural Clark, Humboldt",25,Rural Health Outcomes Accelerator Program,2026-09-24,,,
NV,140,Pershing General Hospital,,HOSPITAL_OR_SYSTEM,Yes,"Establish two mobile Care Pods equipped with telehealth technology, implement Remote Patient Monitoring (RPM) and Chronic Care Management (CCM). Service area: Lander, Humboldt. Published by the Nevada Health Authority on its RHT Funded Projects - Budget Period 1 page, which names every subrecipient and PUBLISHES NO AMOUNT FOR ANY OF THEM. NVHA has published NO round total for this pool, so `round_amount` is empty. Source snapshot: 2026-09-24.",Yes,No,2026,Nevada RHT Funded Projects - Budget Period 1: Rural Health Outcomes Accelerator Program,https://www.nvha.nv.gov/RHTP/rht-funded-projects---bp1/,NOTICE_OF_INTENT_TO_AWARD,PARSED_HTML_TABLE,R/03u_nv_year1_awardees.R,,,,,Recipient name rule: name states a hospital.,HIGH,AMOUNT_MISSING,RHOAP,BP1 (12/29/2025 - 10/30/2026),DIRECT,Yes,NAMED_HOSPITAL,,Recipient name rule: name states a hospital. §10.2 DIRECT: the named recipient is a hospital or hospital system and the state's award document names both the recipient and the amount.,NVHA publishes NO per-recipient amount and NO round total for this row's pool,"Lander, Humboldt","Establish two mobile Care Pods equipped with telehealth technology, implement Remote Patient Monitoring (RPM) and Chronic Care Management (CCM).",RHOAP,Nevada Rural Health Outcomes Accelerator Program (RHOAP),36,,Rural Health Outcomes Accelerator Program (RHOAP),Nevada Rural Health Outcomes Accelerator Program (RHOAP),data/evidence/NV/2026-09-24_nv_rht_funded_projects_bp1.html,"Lander, Humboldt",26,Rural Health Outcomes Accelerator Program,2026-09-24,,,
NV,141,"DPBH, Chronic Disease Prevention and Health Promotion",,NONPROFIT_CBO,No,"Expand remote patient monitoring. Service area: Churchill, Douglas, Elko, Esmeralda Eureka, Humbolt, Lander, Lincoln, Lyon, Mineral, Nye, Pershing, Storey, White Pine. Published by the Nevada Health Authority on its RHT Funded Projects - Budget Period 1 page, which names every subrecipient and PUBLISHES NO AMOUNT FOR ANY OF THEM. NVHA has published NO round total for this pool, so `round_amount` is empty. Source snapshot: 2026-09-24.",Yes,No,2026,Nevada RHT Funded Projects - Budget Period 1: Rural Health Outcomes Accelerator Program,https://www.nvha.nv.gov/RHTP/rht-funded-projects---bp1/,NOTICE_OF_INTENT_TO_AWARD,PARSED_HTML_TABLE,R/03u_nv_year1_awardees.R,,,,,Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10).,LOW,RECIPIENT_TYPE_INFERRED;AMOUNT_MISSING,RHOAP,BP1 (12/29/2025 - 10/30/2026),NON_HOSPITAL,No,NOT_HOSPITAL,,"Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",NVHA publishes NO per-recipient amount and NO round total for this row's pool,"Churchill, Douglas, Elko, Esmeralda Eureka, Humbolt, Lander, Lincoln, Lyon, Mineral, Nye, Pershing, Storey, White Pine",Expand remote patient monitoring.,RHOAP,Nevada Rural Health Outcomes Accelerator Program (RHOAP),36,,Rural Health Outcomes Accelerator Program (RHOAP),Nevada Rural Health Outcomes Accelerator Program (RHOAP),data/evidence/NV/2026-09-24_nv_rht_funded_projects_bp1.html,"Churchill, Douglas, Elko, Esmeralda Eureka, Humbolt, Lander, Lincoln, Lyon, Mineral, Nye, Pershing, Storey, White Pine",27,Rural Health Outcomes Accelerator Program,2026-09-24,,,
NV,142,Neighbor Network of Northern NV,,NONPROFIT_CBO,No,"Expand an established community-based respite, caregiver support, case management, and care coordination model for older adults, individuals living with dementia, individuals with IDD, and their caregivers. Service area: Rural Carson City, Churchill, Elko, Douglas, Eureka, Humboldt, Lander, Lyon, Pershing, Storey, White Pine.. Published by the Nevada Health Authority on its RHT Funded Projects - Budget Period 1 page, which names every subrecipient and PUBLISHES NO AMOUNT FOR ANY OF THEM. NVHA has published NO round total for this pool, so `round_amount` is empty. Source snapshot: 2026-09-24.",Yes,No,2026,Nevada RHT Funded Projects - Budget Period 1: Rural Health Outcomes Accelerator Program,https://www.nvha.nv.gov/RHTP/rht-funded-projects---bp1/,NOTICE_OF_INTENT_TO_AWARD,PARSED_HTML_TABLE,R/03u_nv_year1_awardees.R,,,,,Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10).,LOW,RECIPIENT_TYPE_INFERRED;AMOUNT_MISSING,RHOAP,BP1 (12/29/2025 - 10/30/2026),NON_HOSPITAL,No,NOT_HOSPITAL,,"Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",NVHA publishes NO per-recipient amount and NO round total for this row's pool,"Rural Carson City, Churchill, Elko, Douglas, Eureka, Humboldt, Lander, Lyon, Pershing, Storey, White Pine.","Expand an established community-based respite, caregiver support, case management, and care coordination model for older adults, individuals living with dementia, individuals with IDD, and their caregivers.",RHOAP,Nevada Rural Health Outcomes Accelerator Program (RHOAP),36,,Rural Health Outcomes Accelerator Program (RHOAP),Nevada Rural Health Outcomes Accelerator Program (RHOAP),data/evidence/NV/2026-09-24_nv_rht_funded_projects_bp1.html,"Rural Carson City, Churchill, Elko, Douglas, Eureka, Humboldt, Lander, Lyon, Pershing, Storey, White Pine.",28,Rural Health Outcomes Accelerator Program,2026-09-24,,,
NV,143,Nevada Rural Hospital Partners,,HOSPITAL_AFFILIATED_ENTITY,No,"Support rural hospitals to build capacity to participate in multi-payer alternative payment strategies. Service area: All rural hospitals. Published by the Nevada Health Authority on its RHT Funded Projects - Budget Period 1 page, which names every subrecipient and PUBLISHES NO AMOUNT FOR ANY OF THEM. NVHA has published NO round total for this pool, so `round_amount` is empty. Source snapshot: 2026-09-24.",Yes,No,2026,Nevada RHT Funded Projects - Budget Period 1: Rural Health Outcomes Accelerator Program,https://www.nvha.nv.gov/RHTP/rht-funded-projects---bp1/,NOTICE_OF_INTENT_TO_AWARD,PARSED_HTML_TABLE,R/03u_nv_year1_awardees.R,,,,,"Nevada override (session 64): Nevada Rural Hospital Partners is the state's rural hospital association (the shared override table's own description of it, on its Foundation's row) -- an association, not a hospital; the hospital name rule reads the word 'Hospital' in its name (§10.2, the MHA trap).",MEDIUM,AMOUNT_MISSING,RHOAP,BP1 (12/29/2025 - 10/30/2026),IN_KIND_BENEFIT,Yes,NOT_HOSPITAL,,"Nevada override (session 64): Nevada Rural Hospital Partners is the state's rural hospital association (the shared override table's own description of it, on its Foundation's row) -- an association, not a hospital; the hospital name rule reads the word 'Hospital' in its name (§10.2, the MHA trap). §10.2 IN_KIND_BENEFIT: the recipient is not a hospital and keeps the funds, and the source names hospitals among the parties the funded work serves. These dollars must never enter a 'funds distributed to hospitals' total; they are kept visible rather than discarded.",NVHA publishes NO per-recipient amount and NO round total for this row's pool,All rural hospitals,Support rural hospitals to build capacity to participate in multi-payer alternative payment strategies.,RHOAP,Nevada Rural Health Outcomes Accelerator Program (RHOAP),36,,Rural Health Outcomes Accelerator Program (RHOAP),Nevada Rural Health Outcomes Accelerator Program (RHOAP),data/evidence/NV/2026-09-24_nv_rht_funded_projects_bp1.html,All rural hospitals,29,Rural Health Outcomes Accelerator Program,2026-09-24,,,
NV,144,Vitality Unlimited,,NONPROFIT_CBO,No,"Telehealth expansion. Service area: Elko, Lyon. Published by the Nevada Health Authority on its RHT Funded Projects - Budget Period 1 page, which names every subrecipient and PUBLISHES NO AMOUNT FOR ANY OF THEM. NVHA has published NO round total for this pool, so `round_amount` is empty. Source snapshot: 2026-09-24.",Yes,No,2026,Nevada RHT Funded Projects - Budget Period 1: Rural Health Outcomes Accelerator Program,https://www.nvha.nv.gov/RHTP/rht-funded-projects---bp1/,NOTICE_OF_INTENT_TO_AWARD,PARSED_HTML_TABLE,R/03u_nv_year1_awardees.R,,,,,Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10).,LOW,RECIPIENT_TYPE_INFERRED;AMOUNT_MISSING,RHOAP,BP1 (12/29/2025 - 10/30/2026),NON_HOSPITAL,No,NOT_HOSPITAL,,"Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",NVHA publishes NO per-recipient amount and NO round total for this row's pool,"Elko, Lyon",Telehealth expansion.,RHOAP,Nevada Rural Health Outcomes Accelerator Program (RHOAP),36,,Rural Health Outcomes Accelerator Program (RHOAP),Nevada Rural Health Outcomes Accelerator Program (RHOAP),data/evidence/NV/2026-09-24_nv_rht_funded_projects_bp1.html,"Elko, Lyon",30,Rural Health Outcomes Accelerator Program,2026-09-24,,,
NV,145,Nevada Primary Care Association,,NONPROFIT_CBO,No,"AI assisted remote patient monitoring. Service area: Nye, Lyon, Elko, Storey, rural Clark. Published by the Nevada Health Authority on its RHT Funded Projects - Budget Period 1 page, which names every subrecipient and PUBLISHES NO AMOUNT FOR ANY OF THEM. NVHA has published NO round total for this pool, so `round_amount` is empty. Source snapshot: 2026-09-24.",Yes,No,2026,Nevada RHT Funded Projects - Budget Period 1: Rural Health Outcomes Accelerator Program,https://www.nvha.nv.gov/RHTP/rht-funded-projects---bp1/,NOTICE_OF_INTENT_TO_AWARD,PARSED_HTML_TABLE,R/03u_nv_year1_awardees.R,,,,,Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10).,LOW,RECIPIENT_TYPE_INFERRED;AMOUNT_MISSING,RHOAP,BP1 (12/29/2025 - 10/30/2026),NON_HOSPITAL,No,NOT_HOSPITAL,,"Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",NVHA publishes NO per-recipient amount and NO round total for this row's pool,"Nye, Lyon, Elko, Storey, rural Clark",AI assisted remote patient monitoring.,RHOAP,Nevada Rural Health Outcomes Accelerator Program (RHOAP),36,,Rural Health Outcomes Accelerator Program (RHOAP),Nevada Rural Health Outcomes Accelerator Program (RHOAP),data/evidence/NV/2026-09-24_nv_rht_funded_projects_bp1.html,"Nye, Lyon, Elko, Storey, rural Clark",31,Rural Health Outcomes Accelerator Program,2026-09-24,,,
NV,146,Pacific Behavioral Health,,NONPROFIT_CBO,No,"Tele-behavioral health services expansion. Service area: Rural Washoe, Lyon, Churchill, Douglas, Mineral, Storey, Carson City, Pershing, Humboldt, Elko. Published by the Nevada Health Authority on its RHT Funded Projects - Budget Period 1 page, which names every subrecipient and PUBLISHES NO AMOUNT FOR ANY OF THEM. NVHA has published NO round total for this pool, so `round_amount` is empty. Source snapshot: 2026-09-24.",Yes,No,2026,Nevada RHT Funded Projects - Budget Period 1: Rural Health Outcomes Accelerator Program,https://www.nvha.nv.gov/RHTP/rht-funded-projects---bp1/,NOTICE_OF_INTENT_TO_AWARD,PARSED_HTML_TABLE,R/03u_nv_year1_awardees.R,,,,,Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10).,LOW,RECIPIENT_TYPE_INFERRED;AMOUNT_MISSING,RHOAP,BP1 (12/29/2025 - 10/30/2026),NON_HOSPITAL,No,NOT_HOSPITAL,,"Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",NVHA publishes NO per-recipient amount and NO round total for this row's pool,"Rural Washoe, Lyon, Churchill, Douglas, Mineral, Storey, Carson City, Pershing, Humboldt, Elko",Tele-behavioral health services expansion.,RHOAP,Nevada Rural Health Outcomes Accelerator Program (RHOAP),36,,Rural Health Outcomes Accelerator Program (RHOAP),Nevada Rural Health Outcomes Accelerator Program (RHOAP),data/evidence/NV/2026-09-24_nv_rht_funded_projects_bp1.html,"Rural Washoe, Lyon, Churchill, Douglas, Mineral, Storey, Carson City, Pershing, Humboldt, Elko",32,Rural Health Outcomes Accelerator Program,2026-09-24,,,
NV,147,The Family Support Center,,NONPROFIT_CBO,No,"Establish Rural Regional Crisis Collaborative (RRCC), governance structure and data sharing. Service area: Elko, Eureka, Humboldt, Lander, Pershing, White Pine. Published by the Nevada Health Authority on its RHT Funded Projects - Budget Period 1 page, which names every subrecipient and PUBLISHES NO AMOUNT FOR ANY OF THEM. NVHA has published NO round total for this pool, so `round_amount` is empty. Source snapshot: 2026-09-24.",Yes,No,2026,Nevada RHT Funded Projects - Budget Period 1: Rural Health Outcomes Accelerator Program,https://www.nvha.nv.gov/RHTP/rht-funded-projects---bp1/,NOTICE_OF_INTENT_TO_AWARD,PARSED_HTML_TABLE,R/03u_nv_year1_awardees.R,,,,,Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10).,LOW,RECIPIENT_TYPE_INFERRED;AMOUNT_MISSING,RHOAP,BP1 (12/29/2025 - 10/30/2026),NON_HOSPITAL,No,NOT_HOSPITAL,,"Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",NVHA publishes NO per-recipient amount and NO round total for this row's pool,"Elko, Eureka, Humboldt, Lander, Pershing, White Pine","Establish Rural Regional Crisis Collaborative (RRCC), governance structure and data sharing.",RHOAP,Nevada Rural Health Outcomes Accelerator Program (RHOAP),36,,Rural Health Outcomes Accelerator Program (RHOAP),Nevada Rural Health Outcomes Accelerator Program (RHOAP),data/evidence/NV/2026-09-24_nv_rht_funded_projects_bp1.html,"Elko, Eureka, Humboldt, Lander, Pershing, White Pine",33,Rural Health Outcomes Accelerator Program,2026-09-24,,,
